,date,state,fips,cases,deaths,new_deaths,new_cases
54917,2022-11-18,New Hampshire,33,359898,2799,2.0,117.0
54973,2022-11-19,New Hampshire,33,359898,2799,0.0,0.0
55029,2022-11-20,New Hampshire,33,359898,2799,0.0,0.0
55085,2022-11-21,New Hampshire,33,360231,2801,2.0,333.0
55141,2022-11-22,New Hampshire,33,360317,2803,2.0,86.0
55197,2022-11-23,New Hampshire,33,360478,2806,3.0,161.0
55253,2022-11-24,New Hampshire,33,360478,2806,0.0,0.0
55309,2022-11-25,New Hampshire,33,360478,2806,0.0,0.0
55365,2022-11-26,New Hampshire,33,360478,2806,0.0,0.0
55421,2022-11-27,New Hampshire,33,360478,2806,0.0,0.0
55477,2022-11-28,New Hampshire,33,361014,2812,6.0,536.0
55533,2022-11-29,New Hampshire,33,361147,2814,2.0,133.0
55589,2022-11-30,New Hampshire,33,361370,2816,2.0,223.0
55645,2022-12-01,New Hampshire,33,361607,2821,5.0,237.0
55701,2022-12-02,New Hampshire,33,361890,2823,2.0,283.0
55757,2022-12-03,New Hampshire,33,361890,2823,0.0,0.0
55813,2022-12-04,New Hampshire,33,361890,2823,0.0,0.0
55869,2022-12-05,New Hampshire,33,362244,2824,1.0,354.0
55925,2022-12-06,New Hampshire,33,362377,2827,3.0,133.0
55981,2022-12-07,New Hampshire,33,362649,2828,1.0,272.0
56037,2022-12-08,New Hampshire,33,362824,2829,1.0,175.0
56093,2022-12-09,New Hampshire,33,363029,2832,3.0,205.0
56149,2022-12-10,New Hampshire,33,363029,2832,0.0,0.0
56205,2022-12-11,New Hampshire,33,363029,2832,0.0,0.0
56261,2022-12-12,New Hampshire,33,363480,2834,2.0,451.0
56317,2022-12-13,New Hampshire,33,363672,2835,1.0,192.0
56373,2022-12-14,New Hampshire,33,364003,2836,1.0,331.0
56429,2022-12-15,New Hampshire,33,364282,2839,3.0,279.0
56485,2022-12-16,New Hampshire,33,364531,2842,3.0,249.0
56541,2022-12-17,New Hampshire,33,364531,2842,0.0,0.0
56597,2022-12-18,New Hampshire,33,364531,2842,0.0,0.0
56653,2022-12-19,New Hampshire,33,365089,2843,1.0,558.0
56709,2022-12-20,New Hampshire,33,365206,2844,1.0,117.0
56765,2022-12-21,New Hampshire,33,365554,2847,3.0,348.0
56821,2022-12-22,New Hampshire,33,365847,2850,3.0,293.0
56877,2022-12-23,New Hampshire,33,366116,2851,1.0,269.0
56933,2022-12-24,New Hampshire,33,366116,2851,0.0,0.0
56989,2022-12-25,New Hampshire,33,366116,2851,0.0,0.0
57045,2022-12-26,New Hampshire,33,366116,2851,0.0,0.0
57101,2022-12-27,New Hampshire,33,366749,2851,0.0,633.0
57157,2022-12-28,New Hampshire,33,366952,2852,1.0,203.0
57213,2022-12-29,New Hampshire,33,367243,2853,1.0,291.0
57269,2022-12-30,New Hampshire,33,367542,2856,3.0,299.0
57325,2022-12-31,New Hampshire,33,367542,2856,0.0,0.0
57381,2023-01-01,New Hampshire,33,367542,2856,0.0,0.0
292,2020-03-04,New Jersey,34,1,0,0.0,0.0
312,2020-03-05,New Jersey,34,2,0,0.0,1.0
337,2020-03-06,New Jersey,34,4,0,0.0,2.0
368,2020-03-07,New Jersey,34,4,0,0.0,0.0
403,2020-03-08,New Jersey,34,6,0,0.0,2.0
439,2020-03-09,New Jersey,34,11,0,0.0,5.0
477,2020-03-10,New Jersey,34,15,1,1.0,4.0
519,2020-03-11,New Jersey,34,23,1,0.0,8.0
566,2020-03-12,New Jersey,34,29,1,0.0,6.0
616,2020-03-13,New Jersey,34,50,1,0.0,21.0
667,2020-03-14,New Jersey,34,75,2,1.0,25.0
720,2020-03-15,New Jersey,34,98,2,0.0,23.0
773,2020-03-16,New Jersey,34,176,3,1.0,78.0
826,2020-03-17,New Jersey,34,268,3,0.0,92.0
880,2020-03-18,New Jersey,34,427,5,2.0,159.0
934,2020-03-19,New Jersey,34,735,9,4.0,308.0
988,2020-03-20,New Jersey,34,896,11,2.0,161.0
1042,2020-03-21,New Jersey,34,1336,16,5.0,440.0
1096,2020-03-22,New Jersey,34,1914,20,4.0,578.0
1150,2020-03-23,New Jersey,34,2844,27,7.0,930.0
1204,2020-03-24,New Jersey,34,3675,44,17.0,831.0
1258,2020-03-25,New Jersey,34,4402,62,18.0,727.0
1312,2020-03-26,New Jersey,34,6876,82,20.0,2474.0
1366,2020-03-27,New Jersey,34,8825,108,26.0,1949.0
1420,2020-03-28,New Jersey,34,11124,140,32.0,2299.0
1475,2020-03-29,New Jersey,34,13386,161,21.0,2262.0
1530,2020-03-30,New Jersey,34,16636,199,38.0,3250.0
1585,2020-03-31,New Jersey,34,18696,267,68.0,2060.0
1640,2020-04-01,New Jersey,34,22255,355,88.0,3559.0
1695,2020-04-02,New Jersey,34,25590,539,184.0,3335.0
1750,2020-04-03,New Jersey,34,29895,647,108.0,4305.0
1805,2020-04-04,New Jersey,34,34124,847,200.0,4229.0
1860,2020-04-05,New Jersey,34,37505,917,70.0,3381.0
1915,2020-04-06,New Jersey,34,41090,1005,88.0,3585.0
1970,2020-04-07,New Jersey,34,44416,1232,227.0,3326.0
2025,2020-04-08,New Jersey,34,47437,1504,272.0,3021.0
2080,2020-04-09,New Jersey,34,51027,1700,196.0,3590.0
2135,2020-04-10,New Jersey,34,54588,1932,232.0,3561.0
2190,2020-04-11,New Jersey,34,58151,2183,251.0,3563.0
2245,2020-04-12,New Jersey,34,61850,2350,167.0,3699.0
2300,2020-04-13,New Jersey,34,64584,2443,93.0,2734.0
2355,2020-04-14,New Jersey,34,68824,2805,362.0,4240.0
2410,2020-04-15,New Jersey,34,71030,3156,351.0,2206.0
2465,2020-04-16,New Jersey,34,75317,3518,362.0,4287.0
2520,2020-04-17,New Jersey,34,78467,3840,322.0,3150.0
2575,2020-04-18,New Jersey,34,81420,4070,230.0,2953.0
2630,2020-04-19,New Jersey,34,85301,4202,132.0,3881.0
2685,2020-04-20,New Jersey,34,88806,4377,175.0,3505.0
2740,2020-04-21,New Jersey,34,92387,4753,376.0,3581.0
2795,2020-04-22,New Jersey,34,95865,5063,310.0,3478.0
2850,2020-04-23,New Jersey,34,99989,5368,305.0,4124.0
2905,2020-04-24,New Jersey,34,102196,5617,249.0,2207.0
2960,2020-04-25,New Jersey,34,105523,5863,246.0,3327.0
3015,2020-04-26,New Jersey,34,109038,5938,75.0,3515.0
3070,2020-04-27,New Jersey,34,111188,6044,106.0,2150.0
3125,2020-04-28,New Jersey,34,113856,6442,398.0,2668.0
3180,2020-04-29,New Jersey,34,116264,6770,328.0,2408.0
3235,2020-04-30,New Jersey,34,118652,7228,458.0,2388.0
3290,2020-05-01,New Jersey,34,121190,7538,310.0,2538.0
3345,2020-05-02,New Jersey,34,123717,7742,204.0,2527.0
3400,2020-05-03,New Jersey,34,126744,7871,129.0,3027.0
3455,2020-05-04,New Jersey,34,128269,7910,39.0,1525.0
3510,2020-05-05,New Jersey,34,130593,8244,334.0,2324.0
3565,2020-05-06,New Jersey,34,131890,8549,305.0,1297.0
3620,2020-05-07,New Jersey,34,133635,8801,252.0,1745.0
3675,2020-05-08,New Jersey,34,135454,8952,151.0,1819.0
3730,2020-05-09,New Jersey,34,137085,9116,164.0,1631.0
3785,2020-05-10,New Jersey,34,138532,9255,139.0,1447.0
3840,2020-05-11,New Jersey,34,139945,9310,55.0,1413.0
3895,2020-05-12,New Jersey,34,140743,9508,198.0,798.0
3950,2020-05-13,New Jersey,34,141560,9702,194.0,817.0
4005,2020-05-14,New Jersey,34,142704,9946,244.0,1144.0
4060,2020-05-15,New Jersey,34,143905,10138,192.0,1201.0
4115,2020-05-16,New Jersey,34,145089,10249,111.0,1184.0
4170,2020-05-17,New Jersey,34,146334,10356,107.0,1245.0
4225,2020-05-18,New Jersey,34,148039,10435,79.0,1705.0
4280,2020-05-19,New Jersey,34,149013,10586,151.0,974.0
4335,2020-05-20,New Jersey,34,150399,10747,161.0,1386.0
4390,2020-05-21,New Jersey,34,151472,10843,96.0,1073.0
4445,2020-05-22,New Jersey,34,152719,10985,142.0,1247.0
4500,2020-05-23,New Jersey,34,153104,11081,96.0,385.0
4555,2020-05-24,New Jersey,34,154154,11133,52.0,1050.0
4610,2020-05-25,New Jersey,34,155092,11144,11.0,938.0
4665,2020-05-26,New Jersey,34,155764,11191,47.0,672.0
4720,2020-05-27,New Jersey,34,156628,11339,148.0,864.0
4775,2020-05-28,New Jersey,34,157815,11401,62.0,1187.0
4830,2020-05-29,New Jersey,34,158844,11531,130.0,1029.0
4885,2020-05-30,New Jersey,34,159608,11634,103.0,764.0
4940,2020-05-31,New Jersey,34,160445,11698,64.0,837.0
4995,2020-06-01,New Jersey,34,160918,11721,23.0,473.0
5050,2020-06-02,New Jersey,34,161545,11770,49.0,627.0
5105,2020-06-03,New Jersey,34,162068,11880,110.0,523.0
5160,2020-06-04,New Jersey,34,162530,11970,90.0,462.0
5215,2020-06-05,New Jersey,34,163336,12049,79.0,806.0
5270,2020-06-06,New Jersey,34,163893,12106,57.0,557.0
5325,2020-06-07,New Jersey,34,164164,12176,70.0,271.0
5380,2020-06-08,New Jersey,34,164497,12214,38.0,333.0
5435,2020-06-09,New Jersey,34,164796,12303,89.0,299.0
5490,2020-06-10,New Jersey,34,165346,12377,74.0,550.0
5545,2020-06-11,New Jersey,34,165816,12443,66.0,470.0
5600,2020-06-12,New Jersey,34,166164,12489,46.0,348.0
5655,2020-06-13,New Jersey,34,166605,12589,100.0,441.0
5710,2020-06-14,New Jersey,34,166881,12625,36.0,276.0
5765,2020-06-15,New Jersey,34,167103,12676,51.0,222.0
5820,2020-06-16,New Jersey,34,167426,12727,51.0,323.0
5875,2020-06-17,New Jersey,34,167703,12769,42.0,277.0
5930,2020-06-18,New Jersey,34,168107,12800,31.0,404.0
5985,2020-06-19,New Jersey,34,168496,12835,35.0,389.0
6040,2020-06-20,New Jersey,34,168834,12857,22.0,338.0
6095,2020-06-21,New Jersey,34,169142,12870,13.0,308.0
6150,2020-06-22,New Jersey,34,169415,12895,25.0,273.0
6205,2020-06-23,New Jersey,34,169734,12949,54.0,319.0
6260,2020-06-24,New Jersey,34,169892,12995,46.0,158.0
6315,2020-06-25,New Jersey,34,172050,14872,1877.0,2158.0
6370,2020-06-26,New Jersey,34,172438,14914,42.0,388.0
6425,2020-06-27,New Jersey,34,172727,14948,34.0,289.0
6480,2020-06-28,New Jersey,34,173036,14975,27.0,309.0
6535,2020-06-29,New Jersey,34,173126,14992,17.0,90.0
6590,2020-06-30,New Jersey,34,173521,15035,43.0,395.0
6645,2020-07-01,New Jersey,34,173782,15078,43.0,261.0
6700,2020-07-02,New Jersey,34,174212,15107,29.0,430.0
6755,2020-07-03,New Jersey,34,174598,15164,57.0,386.0
6810,2020-07-04,New Jersey,34,174889,15189,25.0,291.0
6865,2020-07-05,New Jersey,34,175258,15211,22.0,369.0
6920,2020-07-06,New Jersey,34,175467,15229,18.0,209.0
6975,2020-07-07,New Jersey,34,175734,15281,52.0,267.0
7030,2020-07-08,New Jersey,34,175986,15423,142.0,252.0
7085,2020-07-09,New Jersey,34,176217,15448,25.0,231.0
7140,2020-07-10,New Jersey,34,176575,15479,31.0,358.0
7195,2020-07-11,New Jersey,34,176906,15525,46.0,331.0
7250,2020-07-12,New Jersey,34,177245,15525,0.0,339.0
7305,2020-07-13,New Jersey,34,177469,15560,35.0,224.0
7360,2020-07-14,New Jersey,34,177862,15582,22.0,393.0
7415,2020-07-15,New Jersey,34,178252,15634,52.0,390.0
7470,2020-07-16,New Jersey,34,178475,15665,31.0,223.0
7525,2020-07-17,New Jersey,34,178525,15684,19.0,50.0
7580,2020-07-18,New Jersey,34,178788,15699,15.0,263.0
7635,2020-07-19,New Jersey,34,178757,15706,7.0,-31.0
7690,2020-07-20,New Jersey,34,178937,15715,9.0,180.0
7745,2020-07-21,New Jersey,34,179230,15737,22.0,293.0
7800,2020-07-22,New Jersey,34,179565,15707,-30.0,335.0
7855,2020-07-23,New Jersey,34,179807,15730,23.0,242.0
7910,2020-07-24,New Jersey,34,180265,15765,35.0,458.0
7965,2020-07-25,New Jersey,34,180778,15776,11.0,513.0
8020,2020-07-26,New Jersey,34,181283,15787,11.0,505.0
8075,2020-07-27,New Jersey,34,181732,15804,17.0,449.0
8130,2020-07-28,New Jersey,34,182215,15825,21.0,483.0
8185,2020-07-29,New Jersey,34,182641,15798,-27.0,426.0
8240,2020-07-30,New Jersey,34,182845,15809,11.0,204.0
8295,2020-07-31,New Jersey,34,183535,15819,10.0,690.0
8350,2020-08-01,New Jersey,34,183904,15830,11.0,369.0
8405,2020-08-02,New Jersey,34,184225,15836,6.0,321.0
8460,2020-08-03,New Jersey,34,184489,15846,10.0,264.0
8515,2020-08-04,New Jersey,34,184845,15857,11.0,356.0
8570,2020-08-05,New Jersey,34,185180,15842,-15.0,335.0
8625,2020-08-06,New Jersey,34,185554,15849,7.0,374.0
8680,2020-08-07,New Jersey,34,185914,15860,11.0,360.0
8735,2020-08-08,New Jersey,34,186282,15869,9.0,368.0
8790,2020-08-09,New Jersey,34,186626,15874,5.0,344.0
8845,2020-08-10,New Jersey,34,186884,15878,4.0,258.0
8900,2020-08-11,New Jersey,34,187328,15890,12.0,444.0
8955,2020-08-12,New Jersey,34,187777,15885,-5.0,449.0
9010,2020-08-13,New Jersey,34,188433,15893,8.0,656.0
9065,2020-08-14,New Jersey,34,189003,15903,10.0,570.0
9120,2020-08-15,New Jersey,34,189281,15910,7.0,278.0
9175,2020-08-16,New Jersey,34,189294,15912,2.0,13.0
9230,2020-08-17,New Jersey,34,189606,15916,4.0,312.0
9285,2020-08-18,New Jersey,34,189937,15925,9.0,331.0
9340,2020-08-19,New Jersey,34,190256,15926,1.0,319.0
9395,2020-08-20,New Jersey,34,190356,15932,6.0,100.0
9450,2020-08-21,New Jersey,34,190646,15941,9.0,290.0
9505,2020-08-22,New Jersey,34,191175,15943,2.0,529.0
9560,2020-08-23,New Jersey,34,191323,15946,3.0,148.0
9615,2020-08-24,New Jersey,34,191548,15946,0.0,225.0
9670,2020-08-25,New Jersey,34,191850,15953,7.0,302.0
9725,2020-08-26,New Jersey,34,192086,15914,-39.0,236.0
9780,2020-08-27,New Jersey,34,192393,15921,7.0,307.0
9835,2020-08-28,New Jersey,34,192751,15930,9.0,358.0
9890,2020-08-29,New Jersey,34,193100,15933,3.0,349.0
9945,2020-08-30,New Jersey,34,193391,15937,4.0,291.0
10000,2020-08-31,New Jersey,34,193740,15945,8.0,349.0
10055,2020-09-01,New Jersey,34,194070,15950,5.0,330.0
10110,2020-09-02,New Jersey,34,194378,15964,14.0,308.0
10165,2020-09-03,New Jersey,34,194756,15971,7.0,378.0
10220,2020-09-04,New Jersey,34,195205,15978,7.0,449.0
10275,2020-09-05,New Jersey,34,195530,15985,7.0,325.0
10330,2020-09-06,New Jersey,34,195841,15989,4.0,311.0
10385,2020-09-07,New Jersey,34,196173,15991,2.0,332.0
10440,2020-09-08,New Jersey,34,196450,15996,5.0,277.0
10495,2020-09-09,New Jersey,34,196779,16009,13.0,329.0
10550,2020-09-10,New Jersey,34,197203,16014,5.0,424.0
10605,2020-09-11,New Jersey,34,197677,16023,9.0,474.0
10660,2020-09-12,New Jersey,34,198126,16027,4.0,449.0
10715,2020-09-13,New Jersey,34,198423,16031,4.0,297.0
10770,2020-09-14,New Jersey,34,198757,16034,3.0,334.0
10825,2020-09-15,New Jersey,34,199193,16043,9.0,436.0
10880,2020-09-16,New Jersey,34,199583,16054,11.0,390.0
10935,2020-09-17,New Jersey,34,200152,16057,3.0,569.0
10990,2020-09-18,New Jersey,34,200639,16061,4.0,487.0
11045,2020-09-19,New Jersey,34,201100,16064,3.0,461.0
11100,2020-09-20,New Jersey,34,201553,16067,3.0,453.0
11155,2020-09-21,New Jersey,34,201945,16069,2.0,392.0
11210,2020-09-22,New Jersey,34,202371,16076,7.0,426.0
11265,2020-09-23,New Jersey,34,202779,16082,6.0,408.0
11320,2020-09-24,New Jersey,34,203343,16091,9.0,564.0
11375,2020-09-25,New Jersey,34,203891,16097,6.0,548.0
11430,2020-09-26,New Jersey,34,204641,16103,6.0,750.0
11485,2020-09-27,New Jersey,34,205339,16106,3.0,698.0
11540,2020-09-28,New Jersey,34,205898,16107,1.0,559.0
11595,2020-09-29,New Jersey,34,206354,16117,10.0,456.0
11650,2020-09-30,New Jersey,34,207062,16122,5.0,708.0
11705,2020-10-01,New Jersey,34,207676,16127,5.0,614.0
11760,2020-10-02,New Jersey,34,208416,16131,4.0,740.0
11815,2020-10-03,New Jersey,34,209363,16135,4.0,947.0
11870,2020-10-04,New Jersey,34,209989,16136,1.0,626.0
11925,2020-10-05,New Jersey,34,210500,16138,2.0,511.0
11980,2020-10-06,New Jersey,34,211129,16147,9.0,629.0
12035,2020-10-07,New Jersey,34,211638,16152,5.0,509.0
12090,2020-10-08,New Jersey,34,212936,16161,9.0,1298.0
12145,2020-10-09,New Jersey,34,213801,16164,3.0,865.0
12200,2020-10-10,New Jersey,34,214665,16171,7.0,864.0
12255,2020-10-11,New Jersey,34,215416,16174,3.0,751.0
12310,2020-10-12,New Jersey,34,215885,16175,1.0,469.0
12365,2020-10-13,New Jersey,34,216873,16182,7.0,988.0
12420,2020-10-14,New Jersey,34,217812,16191,9.0,939.0
12475,2020-10-15,New Jersey,34,218783,16197,6.0,971.0
12530,2020-10-16,New Jersey,34,219593,16202,5.0,810.0
12585,2020-10-17,New Jersey,34,220527,16204,2.0,934.0
12640,2020-10-18,New Jersey,34,221802,16211,7.0,1275.0
12695,2020-10-19,New Jersey,34,222994,16214,3.0,1192.0
12750,2020-10-20,New Jersey,34,223982,16227,13.0,988.0
12805,2020-10-21,New Jersey,34,225012,16245,18.0,1030.0
12860,2020-10-22,New Jersey,34,226174,16263,18.0,1162.0
12915,2020-10-23,New Jersey,34,227219,16273,10.0,1045.0
12970,2020-10-24,New Jersey,34,229128,16281,8.0,1909.0
13025,2020-10-25,New Jersey,34,230257,16285,4.0,1129.0
13080,2020-10-26,New Jersey,34,231473,16292,7.0,1216.0
13135,2020-10-27,New Jersey,34,233120,16306,14.0,1647.0
13190,2020-10-28,New Jersey,34,234790,16324,18.0,1670.0
13245,2020-10-29,New Jersey,34,236340,16332,8.0,1550.0
13300,2020-10-30,New Jersey,34,238316,16339,7.0,1976.0
13355,2020-10-31,New Jersey,34,239679,16350,11.0,1363.0
13410,2020-11-01,New Jersey,34,241422,16354,4.0,1743.0
13465,2020-11-02,New Jersey,34,242790,16357,3.0,1368.0
13520,2020-11-03,New Jersey,34,244614,16371,14.0,1824.0
13575,2020-11-04,New Jersey,34,247057,16391,20.0,2443.0
13630,2020-11-05,New Jersey,34,249019,16403,12.0,1962.0
13685,2020-11-06,New Jersey,34,251180,16416,13.0,2161.0
13740,2020-11-07,New Jersey,34,254382,16425,9.0,3202.0
13795,2020-11-08,New Jersey,34,256395,16429,4.0,2013.0
13850,2020-11-09,New Jersey,34,258453,16440,11.0,2058.0
13905,2020-11-10,New Jersey,34,262230,16461,21.0,3777.0
13960,2020-11-11,New Jersey,34,265295,16476,15.0,3065.0
14015,2020-11-12,New Jersey,34,268787,16495,19.0,3492.0
14070,2020-11-13,New Jersey,34,272184,16522,27.0,3397.0
14125,2020-11-14,New Jersey,34,276537,16548,26.0,4353.0
14180,2020-11-15,New Jersey,34,281075,16566,18.0,4538.0
14235,2020-11-16,New Jersey,34,283294,16580,14.0,2219.0
14290,2020-11-17,New Jersey,34,287320,16618,38.0,4026.0
14345,2020-11-18,New Jersey,34,291374,16655,37.0,4054.0
14400,2020-11-19,New Jersey,34,295556,16689,34.0,4182.0
14455,2020-11-20,New Jersey,34,299182,16712,23.0,3626.0
14510,2020-11-21,New Jersey,34,303851,16746,34.0,4669.0
14565,2020-11-22,New Jersey,34,307819,16761,15.0,3968.0
14620,2020-11-23,New Jersey,34,311400,16772,11.0,3581.0
14675,2020-11-24,New Jersey,34,315675,16819,47.0,4275.0
14730,2020-11-25,New Jersey,34,319734,16886,67.0,4059.0
14785,2020-11-26,New Jersey,34,324207,16925,39.0,4473.0
14840,2020-11-27,New Jersey,34,328302,16942,17.0,4095.0
14895,2020-11-28,New Jersey,34,332104,16965,23.0,3802.0
14950,2020-11-29,New Jersey,34,335943,16978,13.0,3839.0
15005,2020-11-30,New Jersey,34,339133,16993,15.0,3190.0
15060,2020-12-01,New Jersey,34,343739,17083,90.0,4606.0
15115,2020-12-02,New Jersey,34,348042,17145,62.0,4303.0
15170,2020-12-03,New Jersey,34,352835,17209,64.0,4793.0
15225,2020-12-04,New Jersey,34,358498,17255,46.0,5663.0
15280,2020-12-05,New Jersey,34,363822,17306,51.0,5324.0
15335,2020-12-06,New Jersey,34,369852,17321,15.0,6030.0
15390,2020-12-07,New Jersey,34,373415,17336,15.0,3563.0
15445,2020-12-08,New Jersey,34,378891,17426,90.0,5476.0
15500,2020-12-09,New Jersey,34,383354,17542,116.0,4463.0
15555,2020-12-10,New Jersey,34,388474,17608,66.0,5120.0
15610,2020-12-11,New Jersey,34,392124,17662,54.0,3650.0
15665,2020-12-12,New Jersey,34,398364,17732,70.0,6240.0
15720,2020-12-13,New Jersey,34,402518,17751,19.0,4154.0
15775,2020-12-14,New Jersey,34,407316,17775,24.0,4798.0
15830,2020-12-15,New Jersey,34,411282,17872,97.0,3966.0
15885,2020-12-16,New Jersey,34,416983,18003,131.0,5701.0
15940,2020-12-17,New Jersey,34,421238,18080,77.0,4255.0
15995,2020-12-18,New Jersey,34,425134,18124,44.0,3896.0
16050,2020-12-19,New Jersey,34,429325,18173,49.0,4191.0
16105,2020-12-20,New Jersey,34,434500,18194,21.0,5175.0
16160,2020-12-21,New Jersey,34,437671,18223,29.0,3171.0
16215,2020-12-22,New Jersey,34,442274,18326,103.0,4603.0
16270,2020-12-23,New Jersey,34,447083,18466,140.0,4809.0
16325,2020-12-24,New Jersey,34,451787,18544,78.0,4704.0
16380,2020-12-25,New Jersey,34,456847,18595,51.0,5060.0
16435,2020-12-26,New Jersey,34,460846,18613,18.0,3999.0
16490,2020-12-27,New Jersey,34,463166,18630,17.0,2320.0
16545,2020-12-28,New Jersey,34,465910,18651,21.0,2744.0
16600,2020-12-29,New Jersey,34,469567,18777,126.0,3657.0
16655,2020-12-30,New Jersey,34,474285,18952,175.0,4718.0
16710,2020-12-31,New Jersey,34,479381,19042,90.0,5096.0
16765,2021-01-01,New Jersey,34,484882,19160,118.0,5501.0
16820,2021-01-02,New Jersey,34,490393,19187,27.0,5511.0
16875,2021-01-03,New Jersey,34,494063,19208,21.0,3670.0
16930,2021-01-04,New Jersey,34,545155,19244,36.0,51092.0
16985,2021-01-05,New Jersey,34,551419,19382,138.0,6264.0
17040,2021-01-06,New Jersey,34,557271,19523,141.0,5852.0
17095,2021-01-07,New Jersey,34,564750,19646,123.0,7479.0
17150,2021-01-08,New Jersey,34,571771,19756,110.0,7021.0
17205,2021-01-09,New Jersey,34,579182,19854,98.0,7411.0
17260,2021-01-10,New Jersey,34,584828,19886,32.0,5646.0
17315,2021-01-11,New Jersey,34,590165,19932,46.0,5337.0
17370,2021-01-12,New Jersey,34,594751,20039,107.0,4586.0
17425,2021-01-13,New Jersey,34,602629,20166,127.0,7878.0
17480,2021-01-14,New Jersey,34,609721,20253,87.0,7092.0
17535,2021-01-15,New Jersey,34,616086,20320,67.0,6365.0
17590,2021-01-16,New Jersey,34,622085,20414,94.0,5999.0
17645,2021-01-17,New Jersey,34,627221,20439,25.0,5136.0
17700,2021-01-18,New Jersey,34,631074,20458,19.0,3853.0
17755,2021-01-19,New Jersey,34,635701,20512,54.0,4627.0
17810,2021-01-20,New Jersey,34,641140,20667,155.0,5439.0
17865,2021-01-21,New Jersey,34,646188,20760,93.0,5048.0
17920,2021-01-22,New Jersey,34,650388,20875,115.0,4200.0
17975,2021-01-23,New Jersey,34,657536,20934,59.0,7148.0
18030,2021-01-24,New Jersey,34,662808,20951,17.0,5272.0
18085,2021-01-25,New Jersey,34,666951,20972,21.0,4143.0
18140,2021-01-26,New Jersey,34,671727,21105,133.0,4776.0
18195,2021-01-27,New Jersey,34,676537,21234,129.0,4810.0
18250,2021-01-28,New Jersey,34,681283,21301,67.0,4746.0
18305,2021-01-29,New Jersey,34,687269,21383,82.0,5986.0
18360,2021-01-30,New Jersey,34,692543,21455,72.0,5274.0
18415,2021-01-31,New Jersey,34,696831,21484,29.0,4288.0
18470,2021-02-01,New Jersey,34,700346,21513,29.0,3515.0
18525,2021-02-02,New Jersey,34,703496,21584,71.0,3150.0
18580,2021-02-03,New Jersey,34,705807,21693,109.0,2311.0
18635,2021-02-04,New Jersey,34,709096,21793,100.0,3289.0
18690,2021-02-05,New Jersey,34,713324,21886,93.0,4228.0
18745,2021-02-06,New Jersey,34,717834,21964,78.0,4510.0
18800,2021-02-07,New Jersey,34,722166,21989,25.0,4332.0
18855,2021-02-08,New Jersey,34,724727,22011,22.0,2561.0
18910,2021-02-09,New Jersey,34,728304,22103,92.0,3577.0
18965,2021-02-10,New Jersey,34,732674,22191,88.0,4370.0
19020,2021-02-11,New Jersey,34,736330,22329,138.0,3656.0
19075,2021-02-12,New Jersey,34,740062,22393,64.0,3732.0
19130,2021-02-13,New Jersey,34,743819,22440,47.0,3757.0
19185,2021-02-14,New Jersey,34,745987,22454,14.0,2168.0
19240,2021-02-15,New Jersey,34,747432,22466,12.0,1445.0
19295,2021-02-16,New Jersey,34,751065,22497,31.0,3633.0
19350,2021-02-17,New Jersey,34,755174,22589,92.0,4109.0
19405,2021-02-18,New Jersey,34,758450,22721,132.0,3276.0
19460,2021-02-19,New Jersey,34,761496,22784,63.0,3046.0
19515,2021-02-20,New Jersey,34,764374,22834,50.0,2878.0
